1.627158e-06,-4.006286e-08,-0.05174748,0,0,0,1.627158e-06,-4.006286e-08,-0.05174748,-1.716286e-05,-0.0002478231,-2.161067e-05
1.985716e-06,-7.133605e-08,-0.05319432,0,0,0,1.985716e-06,-7.133605e-08,-0.05319432,-1.037798e-05,-0.0002342842,-7.641842e-06
2.350764e-06,-8.32469e-08,-0.05475246,0,0,0,2.350764e-06,-8.32469e-08,-0.05475246,-3.352815e-06,-0.0002061891,9.572906e-06
2.694622e-06,-6.728347e-08,-0.05642014,0,0,0,2.694622e-06,-6.728347e-08,-0.05642014,-3.833507e-06,-0.0001848399,1.592668e-05
3.022737e-06,-3.901277e-08,-0.05819527,0,0,0,3.022737e-06,-3.901277e-08,-0.05819527,-2.12317e-06,-0.0001697654,1.927909e-05
3.342435e-06,-2.707587e-09,-0.06007845,0,0,0,3.342435e-06,-2.707587e-09,-0.06007845,1.141197e-05,-0.0001697808,1.649065e-05
3.680575e-06,3.013957e-08,-0.06207008,0,0,0,3.680575e-06,3.013957e-08,-0.06207008,1.765119e-05,-0.0001889996,3.57823e-06
4.076919e-06,3.765035e-08,-0.06416714,0,0,0,4.076919e-06,3.765035e-08,-0.06416714,1.018939e-05,-0.0002074962,-5.915233e-06
4.533902e-06,2.462747e-08,-0.06636951,0,0,0,4.533902e-06,2.462747e-08,-0.06636951,1.277312e-05,-0.0002142724,-7.73701e-06
5.029042e-06,6.755167e-09,-0.0686803,0,0,0,5.029042e-06,6.755167e-09,-0.0686803,1.596484e-05,-0.0002103208,-6.158674e-06
5.538046e-06,-8.141513e-09,-0.07110044,0,0,0,5.538046e-06,-8.141513e-09,-0.07110044,6.032064e-06,-0.0001951547,3.459627e-08
6.031826e-06,-8.050999e-09,-0.07363063,0,0,0,6.031826e-06,-8.050999e-09,-0.07363063,4.406013e-06,-0.0001789618,5.534339e-06
6.50465e-06,6.573027e-09,-0.07627267,0,0,0,6.50465e-06,6.573027e-09,-0.07627267,8.25473e-06,-0.0001688517,8.324627e-06
6.969667e-06,2.950285e-08,-0.07902667,0,0,0,6.969667e-06,2.950285e-08,-0.07902667,7.362239e-06,-0.0001650875,1.042417e-05
7.442648e-06,5.937195e-08,-0.0818917,0,0,0,7.442648e-06,5.937195e-08,-0.0818917,1.451428e-05,-0.0001681777,1.034158e-05
7.942854e-06,9.013786e-08,-0.08486597,0,0,0,7.942854e-06,9.013786e-08,-0.08486597,2.118801e-05,-0.0001739555,8.555131e-06
8.478864e-06,1.165102e-07,-0.08794729,0,0,0,8.478864e-06,1.165102e-07,-0.08794729,1.691727e-05,-0.0001819959,2.071506e-06
9.059049e-06,1.231238e-07,-0.09113518,0,0,0,9.059049e-06,1.231238e-07,-0.09113518,1.153349e-05,-0.0001871918,-5.89099e-06
9.67607e-06,1.037131e-07,-0.09443138,0,0,0,9.67607e-06,1.037131e-07,-0.09443138,8.04068e-06,-0.0001824814,-7.770569e-06
1.029788e-05,7.723943e-08,-0.09783893,0,0,0,1.029788e-05,7.723943e-08,-0.09783893,7.421308e-06,-0.0001712408,-3.925447e-06
1.09007e-05,6.34253e-08,-0.1013592,0,0,0,1.09007e-05,6.34253e-08,-0.1013592,1.012374e-05,-0.0001574802,4.522811e-06
1.147262e-05,7.985665e-08,-0.1049909,0,0,0,1.147262e-05,7.985665e-08,-0.1049909,1.3788e-05,-0.0001452348,1.478252e-05
1.201601e-05,1.351727e-07,-0.1087324,0,0,0,1.201601e-05,1.351727e-07,-0.1087324,2.000345e-05,-0.0001413671,1.951159e-05
1.256018e-05,2.102897e-07,-0.1125817,0,0,0,1.256018e-05,2.102897e-07,-0.1125817,2.277396e-05,-0.0001474081,1.513092e-05
1.314326e-05,2.701548e-07,-0.1165373,0,0,0,1.314326e-05,2.701548e-07,-0.1165373,2.187075e-05,-0.00015438,7.953189e-06
1.377039e-05,3.024761e-07,-0.1205995,0,0,0,1.377039e-05,3.024761e-07,-0.1205995,2.366299e-05,-0.0001609233,-1.287108e-06
1.444143e-05,2.971248e-07,-0.1247695,0,0,0,1.444143e-05,2.971248e-07,-0.1247695,1.500801e-05,-0.000170757,-1.498227e-05
1.517209e-05,2.33028e-07,-0.1290484,0,0,0,1.517209e-05,2.33028e-07,-0.1290484,5.605116e-07,-0.0001679261,-1.685097e-05
1.590949e-05,1.590316e-07,-0.1334396,0,0,0,1.590949e-05,1.590316e-07,-0.1334396,3.40517e-06,-0.0001539533,-6.923779e-06
1.660333e-05,1.278299e-07,-0.1379464,0,0,0,1.660333e-05,1.278299e-07,-0.1379464,4.924455e-06,-0.0001449467,3.544092e-07
1.727305e-05,1.294707e-07,-0.1425669,0,0,0,1.727305e-05,1.294707e-07,-0.1425669,-9.639589e-06,-0.0001419935,3.128337e-06
1.794506e-05,1.442698e-07,-0.1472996,0,0,0,1.794506e-05,1.442698e-07,-0.1472996,-1.343531e-05,-0.0001431469,1.836186e-06
1.863888e-05,1.531603e-07,-0.1521465,0,0,0,1.863888e-05,1.531603e-07,-0.1521465,-4.990328e-06,-0.0001419442,1.391184e-06
1.934308e-05,1.600586e-07,-0.1571076,0,0,0,1.934308e-05,1.600586e-07,-0.1571076,-9.249484e-07,-0.0001371809,2.805373e-06
2.00389e-05,1.742876e-07,-0.1621799,0,0,0,2.00389e-05,1.742876e-07,-0.1621799,3.118677e-06,-0.000133444,2.653015e-06
2.073016e-05,1.880326e-07,-0.16736,0,0,0,2.073016e-05,1.880326e-07,-0.16736,4.236227e-06,-0.0001320394,7.997039e-07
2.142825e-05,1.922636e-07,-0.172647,0,0,0,2.142825e-05,1.922636e-07,-0.172647,1.895095e-06,-0.0001302496,4.178257e-07
2.213099e-05,1.945193e-07,-0.1780424,0,0,0,2.213099e-05,1.945193e-07,-0.1780424,6.095101e-06,-0.0001276874,1.823167e-06
2.283389e-05,2.045599e-07,-0.1835472,0,0,0,2.283389e-05,2.045599e-07,-0.1835472,1.046186e-05,-0.0001237204,4.932929e-06
2.352843e-05,2.322594e-07,-0.189161,0,0,0,2.352843e-05,2.322594e-07,-0.189161,1.068942e-05,-0.0001206305,6.852194e-06
